Time (ms),y target (mm),y tip (mm)
19905,0.0346689,-0.01983801
19930,0.0346689,-0.01983801
19955,0.007681464,-0.009791013
19980,-0.009564086,-0.004521194
20005,-0.02983578,-0.002949052
20030,-0.0537321,-0.006621726
20055,-0.06965446,-0.01047667
20080,-0.0819355,-0.01420478
20105,-0.0819355,-0.01420478
20130,-0.1003445,-0.02013072
20155,-0.1219294,-0.02665688
20181,-0.1219294,-0.02665688
20206,-0.1425852,-0.03552681
20231,-0.1568858,-0.04254936
20256,-0.1700904,-0.05048778
20281,-0.1783945,-0.05658842
20306,-0.1783945,-0.05658842
20331,-0.1949906,-0.07003269
20356,-0.1949906,-0.07003269
20381,-0.2009614,-0.07418662
20406,-0.2150727,-0.07734996
20431,-0.2150727,-0.07734996
20456,-0.2299944,-0.07875463
20481,-0.2388085,-0.08020854
20506,-0.2445013,-0.08248998
20531,-0.2445013,-0.08248998
20556,-0.2464981,-0.08698006
20581,-0.2466333,-0.09190062
20606,-0.2466333,-0.09190062
20631,-0.2451795,-0.09858634
20656,-0.2431668,-0.1016843
20681,-0.241292,-0.1045792
20706,-0.237803,-0.1069477
20731,-0.2349199,-0.109086
20756,-0.2186666,-0.1166213
20781,-0.210111,-0.1208111
20806,-0.210111,-0.1208111
20831,-0.1784771,-0.1332792
20856,-0.1784771,-0.1332792
20881,-0.1482198,-0.1415598
20906,-0.1231425,-0.1433593
20931,-0.09641698,-0.1400578
20956,-0.08456767,-0.1384463
20981,-0.06062775,-0.1355155
21006,-0.06062775,-0.1355155
21031,-0.04259571,-0.1340535
21056,-0.01943815,-0.1341995
21081,0.003785274,-0.1328699
21106,0.003785274,-0.1328699
21131,0.0252874,-0.1294495
21156,0.04148234,-0.126301
21181,0.06149892,-0.118801
21206,0.07486078,-0.1128454
21232,0.08783489,-0.1060997
21257,0.1021605,-0.09939386
21282,0.1021605,-0.09939386
21307,0.1197212,-0.09413726
21332,0.1313233,-0.09190252
21357,0.136259,-0.09144322
21382,0.1459419,-0.08859908
21407,0.1459419,-0.08859908
21432,0.1515203,-0.08399899
21457,0.1543,-0.07752062
21482,0.1494946,-0.06977729
21507,0.1422751,-0.06410492
21532,0.1422751,-0.06410492
21557,0.1315898,-0.05809069
21582,0.1242884,-0.05335631
21607,0.1094534,-0.04550923
21632,0.09452229,-0.0419125
21657,0.09452229,-0.0419125
21682,0.07365915,-0.03581982
21707,0.05928629,-0.03291234
21732,0.03206352,-0.02066936
21757,0.007312403,-0.01010052
21782,-0.007421187,-0.004349007
21807,-0.007421187,-0.004349007
21832,-0.0219,-0.002356485
21857,-0.05586008,-0.009210065
21882,-0.05586008,-0.009210065
21907,-0.06960814,-0.01485245
21932,-0.100684,-0.02634573
21957,-0.100684,-0.02634573
21982,-0.1195094,-0.03273219
22007,-0.1356624,-0.03875558
22032,-0.1356624,-0.03875558
22057,-0.150809,-0.04615528
22082,-0.1651321,-0.05667938
22107,-0.1651321,-0.05667938
22132,-0.1791324,-0.06635068
22157,-0.1869834,-0.07238808
22182,-0.1970385,-0.07671459
22207,-0.2037922,-0.07804088
22232,-0.2154691,-0.07864977
22257,-0.2264099,-0.07714467
22282,-0.2354794,-0.07764398
22307,-0.2354794,-0.07764398
22332,-0.2463647,-0.08107483
22357,-0.2503154,-0.08652846
22382,-0.2522483,-0.08962461
22407,-0.253947,-0.09540278
22432,-0.2549477,-0.09982029
22457,-0.2549477,-0.09982029
22482,-0.2553692,-0.1033583
22507,-0.2542297,-0.1051562
22532,-0.2542297,-0.1051562
22557,-0.2528078,-0.1107425
22588,-0.248741,-0.1193912
22613,-0.2475204,-0.1206995
22638,-0.2317185,-0.1363464
22663,-0.2317185,-0.1363464
22688,-0.2122014,-0.1437701
22713,-0.1937725,-0.1440168
22738,-0.1622262,-0.1393147
22763,-0.1393772,-0.1363477
22788,-0.1393772,-0.1363477
22813,-0.1147932,-0.1355665
22838,-0.09438338,-0.1365935
22863,-0.06394693,-0.1412981
22888,-0.03729143,-0.1428511
22913,-0.01281701,-0.1427799
22938,-0.01281701,-0.1427799
22963,0.02031862,-0.1358764
22988,0.02031862,-0.1358764
23013,0.03576042,-0.1310823
23038,0.05487793,-0.1237578
23063,0.05487793,-0.1237578
23088,0.07565908,-0.119257
23113,0.09071311,-0.116947
23138,0.1004849,-0.1156032
23163,0.109865,-0.1140698
23188,0.1229926,-0.1088894
23213,0.1359471,-0.1039643
23238,0.1359471,-0.1039643
23263,0.1457302,-0.09695017
23288,0.1457302,-0.09695017
23313,0.1538046,-0.08816638
23338,0.1570598,-0.08258409
23363,0.1551421,-0.07729565
23388,0.1490225,-0.07330239
23413,0.1490225,-0.07330239
23438,0.1372859,-0.0672117
23463,0.1257144,-0.0597495
23488,0.1257144,-0.0597495
23513,0.1078763,-0.05106453
23538,0.1078763,-0.05106453
23563,0.087164,-0.04189695
23588,0.0578883,-0.03227979
23613,0.0578883,-0.03227979
23640,0.03388163,-0.02528763
23665,0.03388163,-0.02528763
23690,-0.003523916,-0.01002232
23715,-0.003523916,-0.01002232
23740,-0.03817442,-0.003364487
23765,-0.05798538,-0.006005861
23790,-0.07596178,-0.01084812
23815,-0.07596178,-0.01084812
23840,-0.09584354,-0.01729409
23865,-0.1107884,-0.02434944
23890,-0.1107884,-0.02434944
23915,-0.1214166,-0.03155234
23940,-0.1415619,-0.04004555
23965,-0.1415619,-0.04004555
23990,-0.157086,-0.04692431
24015,-0.1685843,-0.05474173
24040,-0.1685843,-0.05474173
24065,-0.1823749,-0.06420486
24090,-0.1912286,-0.06954248
24115,-0.2032682,-0.07466008
24140,-0.2032682,-0.07466008
24165,-0.2159051,-0.07772627
24190,-0.2259184,-0.07871826
24215,-0.2352225,-0.07936694
24240,-0.2431879,-0.08071654
24265,-0.2473446,-0.082779
24290,-0.2499293,-0.0862556
24315,-0.2499293,-0.0862556
24340,-0.2500159,-0.089989
24365,-0.2485452,-0.09571294
24390,-0.2450562,-0.100392
24415,-0.2412713,-0.1036615
24440,-0.2337125,-0.1065984
24465,-0.2291949,-0.1104236
24490,-0.2159631,-0.1166943
24515,-0.2159631,-0.1166943
24540,-0.1941077,-0.1259201
24565,-0.1752642,-0.135183
24590,-0.1752642,-0.135183
24615,-0.1600844,-0.1407221
24641,-0.1397333,-0.1435037
24666,-0.1174963,-0.1416043
24691,-0.09781424,-0.1382848
24716,-0.09781424,-0.1382848
24741,-0.08212424,-0.1357761
24766,-0.05558459,-0.1354656
24791,-0.03451256,-0.136368
24816,-0.0191476,-0.1354302
24841,-0.0191476,-0.1354302
24866,0.01072174,-0.1296401
24891,0.01072174,-0.1296401
24916,0.02940672,-0.1242003
24941,0.04681311,-0.1164669
24966,0.06048004,-0.1111082
24991,0.07646926,-0.1055785
25016,0.07646926,-0.1055785
25041,0.09103341,-0.1020847
25066,0.1017728,-0.1003173
25091,0.1117063,-0.0982767
25116,0.1208696,-0.09680435
25141,0.1208696,-0.09680435
25166,0.1325429,-0.09151168
25191,0.1393628,-0.08476113
25216,0.1439946,-0.07792501
25241,0.1440126,-0.07247946
25266,0.1440126,-0.07247946
25291,0.1415004,-0.06614596
25316,0.1341288,-0.06063578
25341,0.1277561,-0.05682394
25366,0.1215756,-0.05061144
25391,0.1143716,-0.04644381
25416,0.1037681,-0.04106661
25441,0.09159985,-0.03521859
25466,0.09159985,-0.03521859
25491,0.0740698,-0.02454699
25516,0.05816785,-0.01495824
25541,0.05816785,-0.01495824
25566,0.03747541,-0.006742755
25591,0.02259851,-0.003323063
25616,0.01247277,-0.004607257
25641,-0.004191403,-0.008433959
25666,-0.01666184,-0.01016429
25691,-0.03296513,-0.01161983
25717,-0.04554915,-0.01392748
25742,-0.04554915,-0.01392748
25767,-0.06803989,-0.02210255
25792,-0.0818104,-0.02897752
25817,-0.09579448,-0.03569229
25842,-0.1124056,-0.04353401
25867,-0.1212119,-0.04678295
25892,-0.1212119,-0.04678295
25917,-0.1431829,-0.0538948
25942,-0.1525031,-0.05796992
25967,-0.1674263,-0.06415764
25992,-0.1674263,-0.06415764
26017,-0.1817034,-0.07171807
26042,-0.190942,-0.0747588
26067,-0.2061695,-0.07608145
26092,-0.2061695,-0.07608145
26117,-0.2176892,-0.07595506
26142,-0.2280535,-0.07589972
26167,-0.2280535,-0.07589972
26192,-0.2353484,-0.07860046
26217,-0.2386612,-0.0820718
26242,-0.2383449,-0.08625852
26268,-0.2346753,-0.09170832
26292,-0.2301796,-0.09570224
26317,-0.2244136,-0.09995809
26344,-0.2179878,-0.1037998
26368,-0.2179878,-0.1037998
26393,-0.2055305,-0.1121962
26419,-0.1952182,-0.12095
26444,-0.1786149,-0.1332366
26469,-0.1786149,-0.1332366
26494,-0.1640697,-0.140781
26519,-0.1494693,-0.1438843
26544,-0.1367459,-0.142136
26569,-0.1367459,-0.142136
26594,-0.1186554,-0.1381462
26619,-0.1000118,-0.1354923
26644,-0.08500013,-0.1352316
26669,-0.06902172,-0.1351869
26694,-0.04908407,-0.1349657
26719,-0.03460404,-0.1336457
26744,-0.03460404,-0.1336457
26769,-0.02046813,-0.1303348
26794,-0.002621486,-0.1249385
26819,0.01006828,-0.1195946
26844,0.02246341,-0.1132554
26869,0.03917811,-0.1043653
26894,0.05067204,-0.09811349
26919,0.05067204,-0.09811349
26944,0.07006822,-0.08904904
26969,0.08219096,-0.08449085
26994,0.1011623,-0.07954525
27019,0.1169063,-0.07646469
27044,0.1245499,-0.07469628
27069,0.128709,-0.07326616
27094,0.128709,-0.07326616
27119,0.1380607,-0.06697323
27144,0.1380607,-0.06697323
27169,0.1380607,-0.06697323
27194,0.1395064,-0.05568042
27219,0.1335988,-0.04794218
27244,0.1228124,-0.0439964
27269,0.1138218,-0.04214184
27294,0.1029329,-0.03973488
27319,0.09437864,-0.03701824
27346,0.08050895,-0.03397083
27371,0.08050895,-0.03397083
27396,0.04585509,-0.01674285
27421,0.02274634,-0.00569142
27446,0.003946607,-0.000789121
27471,-0.01175943,-0.002435148
27496,-0.03561378,-0.008504229
27521,-0.05629901,-0.01296727
27546,-0.07023832,-0.01595247
27571,-0.07023832,-0.01595247
27597,-0.1030461,-0.02354371
27621,-0.1281615,-0.03010773
27646,-0.1281615,-0.03010773
27671,-0.1443053,-0.0366601
27696,-0.1612489,-0.04328766
27721,-0.1796506,-0.05086378
27746,-0.1796506,-0.05086378
27771,-0.1912771,-0.05802033
27796,-0.1999695,-0.06378166
27821,-0.2099176,-0.06907797
27846,-0.2223776,-0.07499295
27871,-0.2284466,-0.07659072
27896,-0.2337918,-0.07813767
27921,-0.2337918,-0.07813767
27946,-0.2394099,-0.08023246
27971,-0.2440138,-0.08308235
27996,-0.2441342,-0.08559982
28021,-0.2415553,-0.08865606
28046,-0.2415553,-0.08865606
28071,-0.2379206,-0.09309524
28096,-0.2321073,-0.09770862
28121,-0.2279961,-0.1011247
28146,-0.2218213,-0.1050089
28171,-0.2218213,-0.1050089
28196,-0.2120824,-0.1094233
28221,-0.1887394,-0.1152064
28246,-0.1739149,-0.1203725
28271,-0.1739149,-0.1203725
28296,-0.1528255,-0.1285988
28321,-0.1285768,-0.13616
28346,-0.1043037,-0.1430566
28371,-0.08833028,-0.144595
28396,-0.07394785,-0.141362
28421,-0.07394785,-0.141362
28446,-0.05063024,-0.1356931
28471,-0.03782738,-0.1324654
28496,-0.01900659,-0.1282262
28521,-0.009329123,-0.1269864
28546,0.005895301,-0.1261862
28571,0.02710197,-0.1229717
28596,0.04265939,-0.1195151
28621,0.06241266,-0.1116925
28646,0.06241266,-0.1116925
28671,0.08164231,-0.1027135
28696,0.1006648,-0.09301524
28721,0.1140047,-0.08800811
28746,0.1140047,-0.08800811
28771,0.1281963,-0.08411787
28796,0.139985,-0.0827013
28821,0.148746,-0.08136584
28846,0.148746,-0.08136584
28871,0.155466,-0.0777805
28896,0.1560119,-0.07109614
28921,0.1496407,-0.06502785
28946,0.1496407,-0.06502785
28971,0.1411207,-0.05855341
28996,0.1217517,-0.05013364
29021,0.1217517,-0.05013364
29046,0.09745117,-0.04471447
29071,0.08157182,-0.04024419
29096,0.06741351,-0.03515139
29121,0.06741351,-0.03515139
29146,0.03785447,-0.02301348
29171,0.03785447,-0.02301348
29196,0.00486654,-0.009780154
29221,-0.01569134,-0.003111492
29246,-0.03266658,-0.002641602
29271,-0.05223253,-0.005282121
29296,-0.07346104,-0.01092523
29321,-0.08749357,-0.01480351
29346,-0.08749357,-0.01480351
29371,-0.1071724,-0.02030543
29396,-0.1264433,-0.0261509
29421,-0.144099,-0.03267404
29446,-0.1572932,-0.03843705
29471,-0.1572932,-0.03843705
29496,-0.1765255,-0.045364
29521,-0.1907692,-0.05203882
29546,-0.2065384,-0.06015442
29571,-0.2184947,-0.06713875
29596,-0.226959,-0.07219114
29621,-0.2314358,-0.07532749
29646,-0.2370016,-0.07684344
29671,-0.2370016,-0.07684344
29696,-0.2421612,-0.0784954
29721,-0.2451702,-0.08045561
29746,-0.2451702,-0.08045561
29771,-0.2485313,-0.08348435
29796,-0.2513512,-0.08713186
29821,-0.2516469,-0.09179717
29846,-0.2516469,-0.09179717
29871,-0.2498184,-0.09798864
29896,-0.2476482,-0.1013746
29921,-0.2390132,-0.103829
29946,-0.2272047,-0.1086227
29971,-0.2159681,-0.1115412
29996,-0.2159681,-0.1115412
30021,-0.2030827,-0.1164149
30046,-0.186799,-0.1210442
30071,-0.1565651,-0.1327292
30096,-0.1343416,-0.1404457
30121,-0.115219,-0.1433231
30146,-0.115219,-0.1433231
30171,-0.09869705,-0.1434999
30196,-0.07639337,-0.1404526
30221,-0.05742817,-0.1346888
30246,-0.04248083,-0.1316573
30271,-0.02614477,-0.1282436
30296,-0.003953509,-0.1270747
30321,-0.003953509,-0.1270747
30346,0.03246067,-0.1225692
30371,0.03246067,-0.1225692
30396,0.05447191,-0.1163819
30421,0.08543103,-0.1044082
30446,0.09556527,-0.100362
30471,0.1094514,-0.09275862
30496,0.1094514,-0.09275862
30521,0.1287753,-0.08514093
30546,0.1373052,-0.08280949
30571,0.1466202,-0.08160206
30596,0.1511329,-0.08113803
30621,0.1511329,-0.08113803
30646,0.1566421,-0.07948796
30671,0.1584297,-0.07519782
30696,0.1570336,-0.0702616
30721,0.1534995,-0.0628434
30746,0.143127,-0.05398903
30771,0.1363369,-0.04734024
30796,0.1363369,-0.04734024
30821,0.1153819,-0.04151414
30846,0.1000977,-0.03886278
30871,0.08016109,-0.03678919
30897,0.08016109,-0.03678919
30921,0.04913279,-0.02247587
30946,0.03045071,-0.0114119
30971,0.03045071,-0.0114119
30996,0.01555815,-0.004574247
31021,-0.000971466,-0.001669958
31046,-0.01372578,-0.004085219
31071,-0.03045701,-0.008083068
31096,-0.05061183,-0.01184986
31121,-0.05061183,-0.01184986
31146,-0.07681772,-0.01680548
31171,-0.09236354,-0.02129211
31196,-0.1067699,-0.02642541
31221,-0.1249099,-0.03416196
31246,-0.1407413,-0.04212546
31271,-0.1407413,-0.04212546
31296,-0.1541856,-0.04774367
31321,-0.1699331,-0.05488196
31346,-0.1825531,-0.06056485
31371,-0.1922915,-0.06625333
31396,-0.1922915,-0.06625333
31421,-0.2078874,-0.07248533
31446,-0.2191141,-0.0751987
31471,-0.224975,-0.07651724
31497,-0.2345157,-0.07839969
31521,-0.2439052,-0.08007598
31546,-0.2529368,-0.08232981
31571,-0.2529368,-0.08232981
31596,-0.2574495,-0.08456858
31621,-0.2595955,-0.08831096
31646,-0.2584337,-0.0919169
31671,-0.2541213,-0.09671939
31696,-0.2480016,-0.1000047
31721,-0.2480016,-0.1000047
31746,-0.2386187,-0.1041364
31771,-0.230345,-0.107108
31796,-0.2178663,-0.1124076
31822,-0.2070318,-0.1179419
31847,-0.2070318,-0.1179419
31872,-0.188164,-0.1287445
31897,-0.1716854,-0.1376723
31924,-0.1548648,-0.142888
31949,-0.1361187,-0.1427141
31974,-0.1220671,-0.1404255
31999,-0.1220671,-0.1404255
32024,-0.1014107,-0.1367955
32049,-0.08649492,-0.1352956
32074,-0.06699353,-0.1362926
32099,-0.04708603,-0.1337381
32125,-0.04708603,-0.1337381
32149,-0.01872487,-0.1296823
32174,-0.01872487,-0.1296823
32199,-0.00124911,-0.1254294
32224,0.01612441,-0.1172731
32249,0.03155819,-0.1090348
32274,0.03155819,-0.1090348
32299,0.04467569,-0.1006623
32324,0.05564526,-0.0948206
32351,0.07030979,-0.08776051
32376,0.07030979,-0.08776051
32401,0.08631002,-0.08251275
32426,0.09670775,-0.08054516
32451,0.1112752,-0.07742042
32476,0.1112752,-0.07742042
32501,0.1236272,-0.07427387
32526,0.1318332,-0.07078984
32551,0.1398669,-0.06551448
32576,0.1459244,-0.05904162
32601,0.1459244,-0.05904162
32626,0.1500761,-0.05045987
32652,0.1447378,-0.04405475
32676,0.1336046,-0.04241831
32701,0.1207483,-0.03999959
32726,0.1066894,-0.03883227
32751,0.1066894,-0.03883227
32776,0.06972457,-0.02058148
32801,0.06972457,-0.02058148
32826,0.04730466,-0.008969438
32851,0.01977462,-0.001869227
32876,0.001080176,-0.001849584
32901,-0.01532809,-0.005127085
32926,-0.03292625,-0.008903085
32951,-0.06073521,-0.01275642
32976,-0.07674713,-0.0149027
33001,-0.07674713,-0.0149027
33026,-0.09836322,-0.02184014
33051,-0.1129388,-0.02750328
33076,-0.1271906,-0.03568252
33101,-0.1381853,-0.04162525
33126,-0.1381853,-0.04162525
33151,-0.1514463,-0.04881575
33176,-0.160321,-0.05423712
33201,-0.172894,-0.06037096
33226,-0.1838282,-0.06677466
33251,-0.1916953,-0.07064331
33276,-0.1916953,-0.07064331
33301,-0.1994261,-0.07504626
33327,-0.2073742,-0.07616602
33351,-0.2073742,-0.07616602
33376,-0.2234164,-0.07590933
33402,-0.229963,-0.07766245
33426,-0.2404892,-0.08074226
33451,-0.2404892,-0.08074226
33476,-0.2484903,-0.08521581
33501,-0.2521325,-0.0895931
33526,-0.252179,-0.09261667
33551,-0.2500045,-0.09720484
33576,-0.2445581,-0.09993871
33601,-0.2350628,-0.1028733
33626,-0.2253882,-0.1083277
33651,-0.2134886,-0.114482
33676,-0.1988427,-0.1219008
33702,-0.1820136,-0.1286704
33727,-0.1820136,-0.1286704
33752,-0.157099,-0.1401414
33777,-0.1392366,-0.1433304
33802,-0.1392366,-0.1433304
33827,-0.112926,-0.1419809
33852,-0.08992802,-0.1374588
33877,-0.0695325,-0.1343256
33902,-0.05792878,-0.1334732
33927,-0.03099098,-0.1325641
33952,-0.03099098,-0.1325641
33977,-0.01029887,-0.1317189
34002,0.02104223,-0.128453
34027,0.02104223,-0.128453
34052,0.04570512,-0.1204013
34077,0.06603537,-0.1116656
34102,0.06603537,-0.1116656
34127,0.08332065,-0.102908
34152,0.09674227,-0.09747675
34177,0.1142836,-0.09259255
34202,0.1142836,-0.09259255
34227,0.1342919,-0.09039069
34252,0.1546984,-0.08826338
34277,0.1546984,-0.08826338
34302,0.1685417,-0.08514273
34327,0.1791658,-0.07942992
34352,0.1877741,-0.07210022
34377,0.1877741,-0.07210022
34402,0.1922144,-0.06420013
34427,0.1925284,-0.05729973
34452,0.1925284,-0.05729973
34477,0.1817442,-0.04659685
34502,0.1648049,-0.04251922
34527,0.1648049,-0.04251922
34552,0.1397687,-0.03563385
34577,0.1215006,-0.03271285
34602,0.1215006,-0.03271285
34627,0.08234134,-0.01683072
34652,0.05894139,-0.008731815
34677,0.01802288,-0.001795596
34702,0.01802288,-0.001795596
34727,-0.01130898,-0.004165501
34752,-0.03286393,-0.008109952
34777,-0.05723919,-0.01131605
34802,-0.05723919,-0.01131605
34827,-0.08543645,-0.01540955
34852,-0.1076879,-0.0205046
34877,-0.117525,-0.02669553
34902,-0.1356225,-0.03484682
34927,-0.1356225,-0.03484682
34952,-0.151973,-0.043096
34977,-0.1705591,-0.05217822
35002,-0.1818151,-0.05828495
35028,-0.1818151,-0.05828495
35053,-0.1957439,-0.06612919
35077,-0.2050613,-0.07015157
35102,-0.211073,-0.07361749
35127,-0.211073,-0.07361749
35152,-0.2207592,-0.07702311
35177,-0.2287765,-0.07948098
35202,-0.2326133,-0.08106696
35229,-0.2355688,-0.08312849
35254,-0.2355688,-0.08312849
35279,-0.2351968,-0.08731572
35304,-0.230299,-0.09183318
35329,-0.2249329,-0.09567612
35354,-0.2168013,-0.0987355
35379,-0.2036235,-0.1035815
35404,-0.2036235,-0.1035815
35429,-0.176744,-0.1100225
35455,-0.176744,-0.1100225
35479,-0.1516517,-0.1164856
35504,-0.129397,-0.1221524
35529,-0.129397,-0.1221524
35554,-0.1059133,-0.1250296
35579,-0.08933004,-0.1266756
35604,-0.07396422,-0.12507
35629,-0.05203182,-0.1193125
35654,-0.03623333,-0.1140903
35679,-0.01506489,-0.1069684
35704,-0.01506489,-0.1069684
35729,0.005858601,-0.1012198
35754,0.02704014,-0.09562401
35779,0.04871658,-0.08917758
35805,0.06310023,-0.08328395
35829,0.06310023,-0.08328395
35854,0.09115955,-0.07207616
35879,0.09115955,-0.07207616
35904,0.1107728,-0.0653025
35929,0.1188953,-0.06364218
35954,0.1188953,-0.06364218
35979,0.1389979,-0.06003228
36004,0.1546703,-0.0575596
36029,0.1660819,-0.05380008
36054,0.1660819,-0.05380008
36079,0.1769405,-0.05074261
36104,0.183003,-0.04957165
36129,0.1863999,-0.04909792
36155,0.1908047,-0.04559348
36179,0.1863745,-0.04033192
36204,0.1863745,-0.04033192
36229,0.1724165,-0.02920461
36255,0.1473943,-0.0139231
36279,0.1473943,-0.0139231
36304,0.1197576,-0.004372711
36329,0.09251547,-0.001677041
36354,0.07353985,-0.003956404
36380,0.04702476,-0.00906443
36404,0.04702476,-0.00906443
36429,0.01847288,-0.01097178
36454,-0.003302332,-0.009723486
36479,-0.0404568,-0.006289639
36504,-0.0404568,-0.006289639
36529,-0.07228005,-0.006315066
36555,-0.09874601,-0.01123073
36579,-0.1137736,-0.01703276
36604,-0.1264909,-0.0239459
36630,-0.1464395,-0.03257111
36654,-0.1464395,-0.03257111
36679,-0.1620152,-0.03924392
36704,-0.174371,-0.04430337
36730,-0.174371,-0.04430337
36754,-0.1863916,-0.05027566
36779,-0.193694,-0.05590686
36804,-0.204047,-0.06406978
36829,-0.2119317,-0.06959716
36854,-0.2183556,-0.07360415
36880,-0.2259268,-0.07662243
36904,-0.2330486,-0.07821506
36929,-0.2330486,-0.07821506
36954,-0.2394024,-0.07877812
36979,-0.2423034,-0.08289957
37005,-0.2426278,-0.08447699
37029,-0.2421815,-0.08983594
37054,-0.2399685,-0.09412593
37079,-0.2399685,-0.09412593
37105,-0.236245,-0.1002982
37129,-0.2266403,-0.1049617
37154,-0.2172447,-0.1082951
37180,-0.2172447,-0.1082951
37204,-0.2005955,-0.1124562
37229,-0.1861955,-0.1151686
37255,-0.1663371,-0.1193689
37280,-0.1356016,-0.1269234
37305,-0.1356016,-0.1269234
37330,-0.1132749,-0.1349667
37354,-0.08742938,-0.1403663
37379,-0.0674197,-0.140461
37405,-0.04273747,-0.1378438
37429,-0.04273747,-0.1378438
37454,-0.01857408,-0.1325168
37480,-0.007147495,-0.1285415
37504,0.02105061,-0.1215248
37529,0.04268247,-0.117683
37555,0.04268247,-0.117683
37580,0.05873569,-0.1149764
37605,0.07256329,-0.1116627
37630,0.08961477,-0.1061035
37655,0.1027861,-0.1010779
37679,0.1174672,-0.09419737
37706,0.1319928,-0.08906733
37731,0.1319928,-0.08906733
37756,0.1448074,-0.08572967
37780,0.1550553,-0.08295449
37806,0.1598307,-0.08144159
37831,0.166098,-0.0788834
37856,0.1698259,-0.07550558
37881,0.1714797,-0.0711562
37906,0.1689321,-0.06232641
37930,0.1689321,-0.06232641
37956,0.1597385,-0.05399666
37981,0.1472917,-0.04613985
38005,0.1279383,-0.04078221
38031,0.1151317,-0.04039798
38056,0.09992941,-0.03569681
38081,0.08014268,-0.02988279
38106,0.08014268,-0.02988279
38131,0.05621386,-0.02022642
38156,0.03393966,-0.009490721
38181,0.004803522,-0.002432516
38206,-0.02322797,-0.002814219
38231,-0.02322797,-0.002814219
38256,-0.04914019,-0.008993931
38281,-0.07202138,-0.01273335
38306,-0.07202138,-0.01273335
38331,-0.08983952,-0.01486563
38356,-0.115618,-0.02062101
38381,-0.1317958,-0.02629599
38406,-0.1317958,-0.02629599
38431,-0.1555558,-0.03447974
38456,-0.1779986,-0.04276103
38481,-0.198407,-0.05095656
38506,-0.2103803,-0.05671637
38531,-0.2219377,-0.06338929
38556,-0.2219377,-0.06338929
38581,-0.2305903,-0.06919966
38606,-0.2372158,-0.07194024
38631,-0.2425159,-0.0743824
38656,-0.2452888,-0.07737616
38681,-0.2457729,-0.08032995
38706,-0.2444522,-0.08288139
38731,-0.2444522,-0.08288139
38756,-0.2413093,-0.08564694
38781,-0.2351663,-0.08985946
38806,-0.2300077,-0.09348982
38831,-0.2243407,-0.09678981
38856,-0.2153317,-0.1015255
38881,-0.2153317,-0.1015255
38906,-0.203033,-0.1046402
38931,-0.1892009,-0.110463
38957,-0.1755333,-0.1152185
38982,-0.1561233,-0.1203245
39007,-0.1389887,-0.1246518
39032,-0.122768,-0.1278479
39057,-0.122768,-0.1278479
39082,-0.09950931,-0.1341994
39107,-0.08085631,-0.1375813
39132,-0.05656546,-0.137432
39157,-0.05656546,-0.137432
39182,-0.02669206,-0.1326963
39207,-0.005266173,-0.1256789
39232,0.01747908,-0.1207193
39257,0.01747908,-0.1207193
39282,0.03798772,-0.116168
39307,0.06124949,-0.1096087
39332,0.07507797,-0.1057933
39357,0.07507797,-0.1057933
39382,0.09323922,-0.1007207
39407,0.1082833,-0.09507752
39432,0.117805,-0.09240686
39457,0.1304897,-0.08841032
39482,0.1304897,-0.08841032
39507,0.1406035,-0.08434191
39532,0.148068,-0.08113609
39558,0.1555092,-0.0763375
39583,0.1555092,-0.0763375
39608,0.1627808,-0.0684872
39633,0.162586,-0.06307888
39658,0.1531202,-0.05746878
39683,0.1531202,-0.05746878
39708,0.1372749,-0.05157859
39733,0.1253923,-0.04838863
39758,0.1118902,-0.0448865
39783,0.09149063,-0.0376988
39808,0.07603408,-0.03125422
39833,0.07603408,-0.03125422
39858,0.04841528,-0.01869823
39883,0.02850569,-0.008766298
39908,0.004072334,-0.002939818
39933,0.004072334,-0.002939818
39958,-0.02657782,-0.004728674
39983,-0.04869928,-0.009318349
40008,-0.06767096,-0.01204384
40033,-0.06767096,-0.01204384
40058,-0.08902721,-0.01622823
40083,-0.1025444,-0.02122626
40108,-0.1121306,-0.02676214
40133,-0.1252911,-0.03454733
40159,-0.1440011,-0.04196682
40184,-0.1440011,-0.04196682
40209,-0.1657148,-0.05108193
40234,-0.1742263,-0.05396326
40259,-0.1918438,-0.06019543
40284,-0.2030808,-0.06525099
40309,-0.2157225,-0.07100435
40334,-0.2157225,-0.07100435
40359,-0.2288295,-0.07524997
40384,-0.2384015,-0.07663809
40409,-0.2454427,-0.07786622
40434,-0.2454427,-0.07786622
40459,-0.2474088,-0.07993988
40484,-0.2448951,-0.08182115
40509,-0.238874,-0.08545765
40534,-0.2284647,-0.09013692
40560,-0.2200704,-0.09373651
40585,-0.2200704,-0.09373651
40610,-0.204758,-0.09957349
40635,-0.1941291,-0.1026438
40660,-0.1764451,-0.1063902
40685,-0.1700422,-0.1088025
40710,-0.1540681,-0.1163188
40735,-0.1466185,-0.1210816
40760,-0.1466185,-0.1210816
40785,-0.1319105,-0.130196
40810,-0.1101818,-0.1355282
40835,-0.09821735,-0.1348472
40860,-0.08510689,-0.1315929
40885,-0.08510689,-0.1315929
40910,-0.0611926,-0.1213801
40935,-0.04978633,-0.1169039
40960,-0.02894977,-0.1107111
40985,-0.02894977,-0.1107111
41010,-0.000135318,-0.1057463
41035,0.02119182,-0.1014677
41060,0.04028708,-0.09529446
